,ts_code,stock_name,pe,roe,nprg,mbrg,epsg
0,000001.SZ,平安银行,9.152,10.7415,0.5297636853125934,-0.5513424608436356,-1.710526315789474
1,000002.SZ,万科A,11.0148,23.4175,0.6119531149911528,-0.06899823034744242,-0.30386740331491696
2,000004.SZ,国农科技,190.6618,-16.9897,-6.22534950137641,0.7367988321676664,7.368932038834952
3,000005.SZ,世纪星源,237.8667,10.5847,-0.03602610010586654,-0.3060064637058939,16.967741935483875
4,000006.SZ,深振业A,10.2217,14.8612,0.21334509044593458,-0.36343470344737305,-1.6579935622317599
5,000008.SZ,神州高铁,14.8622,4.5088,1.0484538226622075,-0.1739624092414225,0.06150341685649209
6,000009.SZ,中国宝安,83.2605,4.1632,0.15720584437852242,0.6655565736573671,-1.3442265795206971
7,000011.SZ,深物业A,10.3705,18.9379,0.7377883449868277,-0.32922103774317873,1.1649441918147998
8,000012.SZ,南玻A,17.1022,5.1586,0.3531661951296784,-0.060653946770674705,-2.235294117647059
9,000014.SZ,沙河股份,295.5394,17.9626,0.21003622156493373,-0.4760001564582051,59.86607142857144
10,000016.SZ,深康佳A,2.0284,5.1095,0.41714188630464816,0.48274613068364286,-1.9680672268907562
11,000020.SZ,深华发A,3516.2334,1.0223,-0.8218864002781678,-0.49581404815138685,-1.6666666666666672
12,000021.SZ,深科技,20.0044,8.7308,1.5543044636573033,-0.02258331593123186,-1.3811748998664886
13,000023.SZ,深天地A,77.4286,6.2381,-3.261291408727385,-0.015948221411102605,0.838961038961039
14,000025.SZ,特力A,127.9601,8.6343,0.33787976838075784,-0.10143492228871483,-0.7761194029850746
15,000026.SZ,飞亚达,27.2953,7.2978,0.4475758934177186,-0.2380172449131706,-1.9266253034799028
16,000027.SZ,深圳能源,32.3259,3.0416,0.16206192168208913,0.026118837155251234,-1.8739330269205516
17,000028.SZ,国药一致,17.8813,11.5226,0.46602382021838845,-0.36779154020159593,-1.699769053117783
18,000030.SZ,富奥股份,10.0593,14.5354,0.3577371146270531,-0.18531119360697396,-2.1643385373870174
19,000031.SZ,大悦城,24.1284,19.1671,0.540894260482612,-0.25400104698469095,-1.4200000000000002
20,000032.SZ,深桑达A,139.7704,7.5403,0.39010755039204775,-0.1834884224635741,-1.743196437407224
21,000034.SZ,神州数码,11.9609,14.2504,0.2904325825478845,0.3157047533529166,-1.6123456790123456
22,000035.SZ,中国天楹,59.5779,6.9173,0.8834844969803358,-0.140619090624014,-1.3633414436334146
23,000036.SZ,华联控股,5.5157,21.005,0.9872619740123213,-0.5756821416649395,-1.3451313755795982
24,000037.SZ,深南电A,334.2747,0.9782,0.16000439511074366,-0.08538416583870008,-1.9666666666666668
25,000038.SZ,深大通,20.1411,-63.541,0.8476291443119132,0.28404796174177255,-14.361520190023754
26,000039.SZ,中集集团,15.7384,9.688,1.1679842122500963,5.578504839883527,-1.1264822134387351
27,000040.SZ,东旭蓝天,21.6159,8.6024,0.07180626933711912,-0.25867732777349045,-2.9217142857142857
28,000042.SZ,中洲控股,13.5913,6.5279,0.05954884211353352,-0.31171442193661253,-2.7096972356296622
29,000045.SZ,深纺织A,67.5226,-0.9634,-0.8663516385612263,-0.28052402732968773,-4.958333333333333
30,000046.SZ,泛海控股,11.1065,4.6325,0.371821120572657,-0.4896926815850791,-3.057763797540749
31,000048.SZ,京基智农,27.3773,54.9298,-3.8866488149089364,1.544358197493106,3.3321663019693646
32,000049.SZ,德赛电池,23.1171,25.4401,1.113652442593654,0.3802689968252307,-1.3008373205741626
33,000050.SZ,深天马A,39.9118,4.5729,0.5176928934782465,1.0654837343555221,-2.3067799326815197
34,000055.SZ,方大集团,3.1308,53.2637,5.987166812528983,-0.43905389450019494,3.8414285714285707
35,000056.SZ,皇庭国际,36.2207,1.7006,0.4981715293699371,0.01361550071038815,-2.4615384615384617
36,000058.SZ,深赛格,44.5179,1.4717,0.526147921617099,-0.4247741074688653,-2.9597135183527308
37,000059.SZ,华锦股份,5.7987,8.3314,0.4005770262080006,-0.34473037525711175,-2.016762307459982
38,000060.SZ,中金岭南,16.226,9.0512,0.2750396607857469,-0.20603961405167784,-2.1818181818181817
39,000061.SZ,农产品,713.3756,0.8784,8.630863139711169,-0.3000049222631337,-0.7841726618705035
40,000062.SZ,深圳华强,35.3424,15.4378,0.4399514837672161,0.4220156618988698,-1.6325225851285616
41,000065.SZ,北方国际,14.1955,15.0503,0.313823166708073,0.026676849355783964,-1.6666666666666665
42,000066.SZ,中国长城,34.9686,15.2863,-0.13810015065954798,-0.012210361834238835,0.8169014084507047
43,000068.SZ,华控赛格,204.7102,-22.5292,0.6188556293801287,-0.020077314770217913,-0.18087318087318063
44,000069.SZ,华侨城A,6.5684,19.0496,1.3401856660532065,-0.15197694653297836,-0.535697018533441
45,000070.SZ,特发信息,39.7975,12.8256,0.6512201854319559,0.025888577428678075,-1.2251908396946565
46,000078.SZ,海王生物,17.5815,7.2366,0.3684391253723299,0.1547834571764657,-2.1544117647058822
47,000088.SZ,盐田港,31.0767,6.9154,0.7315958570521301,-0.11967994714687163,-1.2716612377850163
48,000089.SZ,深圳机场,29.6439,5.8579,0.5578624350167648,-0.349694036147575,-1.7557849768600926
49,000090.SZ,天健集团,14.2152,10.2591,-0.15031255258010628,0.0661125179784194,0.9357495881383849
50,000096.SZ,广聚能源,36.1389,4.4372,0.20284427046587916,0.026240379693027727,-1.8862637362637362
51,000099.SZ,中信海直,50.2931,4.9946,0.9578791692646965,-0.16341705922979946,-0.9304407713498623
52,000100.SZ,TCL科技,16.426,11.5144,0.6909012082846074,-0.10706018586155819,-1.5369163952225842
53,000150.SZ,宜华健康,42.3999,7.5653,0.23872149877738294,-0.2179317875345666,-3.016153611703749
54,000151.SZ,中成股份,42.8242,8.3804,0.15815724765750033,-0.43225534763167534,-1.7847533632286996
55,000153.SZ,丰原药业,29.997,4.8564,0.4814175385262897,-0.11733098492569348,-1.7983146067415732
56,000155.SZ,川能动力,15.6357,9.5881,-0.5414525524861648,-0.34368374009296015,-17.0
57,000156.SZ,华数传媒,22.4633,6.1192,0.5230748781009629,-0.2763439021561285,-1.6422209026128265
58,000157.SZ,中联重科,24.6229,5.3309,0.5081292463696911,0.23304575877995287,-1.4117647058823528
59,000158.SZ,常山北明,27.044,3.0758,0.3117164211731318,-0.0003789931512352176,2.3749999999999996
60,000159.SZ,国际实业,,2.831,-1.5554585137341161,0.2919055378976708,2.232974910394265
61,000166.SZ,申万宏源,29.7938,6.6779,0.25845109962272234,3.5392397610276625,-1.6666666666666667
62,000301.SZ,东方盛虹,95.2297,10.2395,8.321344228409284,11.469913869075421,-1.2136363636363636
63,000333.SZ,美的集团,18.1865,25.803,0.3853903545442347,0.08092779808370083,-1.8860294117647056
64,000338.SZ,潍柴动力,11.1404,23.2251,0.368084556638244,0.0507123498805744,-1.6133333333333333
65,000400.SZ,许继电气,18.1532,2.6047,0.2804846809082323,-0.4034829785116513,-1.743024010382868
66,000401.SZ,冀东水泥,186.7773,12.0306,3.0646353694894626,0.22872207338605827,-0.9722857142857144
67,000402.SZ,金融街,7.9535,10.6264,0.20042666557369143,-0.13426608220498634,-0.23799999999999957
68,000403.SZ,双林生物,353.1397,13.409,0.20006939765108095,-0.24610889504484496,-2.1739572736520856
69,000404.SZ,长虹华意,32.3907,2.2734,0.20740139652257017,0.09537291201684883,-2.017758046614872
70,000407.SZ,胜利股份,59.1879,4.6121,0.25645970049845773,-0.07749112939413579,-2.0000000000000004
71,000411.SZ,英特集团,32.3509,10.5826,0.5120210242872707,-0.18635924585856936,-1.726441241685144
72,000413.SZ,东旭光电,18.6334,6.8205,0.516176328874543,0.5912936810241664,-1.3043478260869568
73,000415.SZ,渤海租赁,10.8627,6.7661,0.8351274084885466,-0.26069601105274304,-1.8161503301168105
74,000416.SZ,民生控股,106.1249,2.2868,2.027674868965787,0.1279554917896181,-1.2432432432432432
75,000417.SZ,合肥百货,18.4774,6.041,0.09229116586390157,-0.22786925541444622,-2.3068181818181817
76,000419.SZ,通程控股,20.6502,5.9256,0.39704318215014944,-0.2693136213636506,-1.834237789837198
77,000420.SZ,吉林化纤,55.2572,4.6411,0.6491544281984202,-0.019168971500846472,-1.6630769230769231
78,000421.SZ,南京公用,19.8952,5.6942,0.4108435901590798,-0.5709456129089754,-2.0192400192400193
79,000423.SZ,东阿阿胶,14.633,19.7184,0.418277293973124,-0.2526906406120336,-1.4994394319577171
80,000425.SZ,徐工机械,30.2411,7.5556,0.36468310852520636,0.21023011553099075,-1.7743589743589745
81,000426.SZ,兴业矿业,21.6289,-3.2485,0.5427970102967189,0.1553674678780587,-3.1587092525518603
82,000429.SZ,粤高速A,12.1439,18.0231,0.5665328026875391,-0.3748197423529884,-1.5344827586206895
83,000430.SZ,张家界,34.7954,1.6858,1.727872547856536,-0.48869911515768594,-1.5092387287509237
84,000488.SZ,晨鸣纸业,5.2631,9.502,0.4111838267221998,-0.41147753386474983,-2.2962962962962963
85,000498.SZ,山东路桥,11.4725,14.7224,1.615856207890123,-0.2757514888637044,-0.5867346938775508
86,000501.SZ,鄂武商A,6.8143,13.6118,0.35771878175243554,-0.26723881689685064,-1.7692307692307694
87,000502.SZ,绿景控股,,46.1647,-2.657708897291172,-0.4124747267282949,0.6536091549295773
88,000503.SZ,国新健康,1092.072,-14.3424,0.2887077454804655,-0.6454530249612196,-1.6388888888888886
89,000505.SZ,京粮控股,33.0187,7.6801,0.7415747633769763,-0.034106304759429384,-1.3333333333333335
90,000507.SZ,珠海港,44.5846,6.0106,0.2084135190806423,0.0671886681454814,-1.813120176405733
91,000510.SZ,新金路,44.0263,11.2187,0.158344799550514,-0.10190401147244714,-1.95021645021645
92,000513.SZ,丽珠集团,5.431,10.1021,0.5220374818825521,-0.09256194173947327,-2.0
93,000514.SZ,渝开发,43.5479,0.8399,0.05687966113683185,-0.6687497534308701,-1.6402877697841727
94,000516.SZ,国际医学,57.326,46.7396,0.009881901766108994,-0.6860106899112077,-2.0398230088495573
95,000517.SZ,荣安地产,18.0425,13.5715,1.2966516812221365,-0.5420753909821686,-0.8334636434714623
96,000519.SZ,中兵红箭,90.216,4.5111,0.6820943239358576,-0.545089087158526,-1.5930294906166222
97,000520.SZ,长航凤凰,68.1097,17.6149,0.16768191049495343,-0.21220539371682,-2.074450084602369
98,000523.SZ,广州浪奇,75.5118,1.7788,0.220794619950673,0.9904171829128466,-2.088235294117647
99,000524.SZ,岭南控股,28.8702,8.0229,0.6446237259433066,-0.16089793102154248,-1.570833333333333
100,000525.SZ,红太阳,12.3888,14.1762,0.4150888412005976,0.16062172761856192,-1.9103403844088906
101,000526.SZ,紫光学大,88.2611,16.7611,-0.33884460172011044,-0.2293795673314539,-3.334788732394366
102,000528.SZ,柳工,33.2036,8.4292,0.20042840586902372,0.6055127966983693,-2.3881982690794654
103,000529.SZ,广弘控股,23.5286,11.6677,0.6086499524025317,-0.18727092564231898,-1.1666666666666667
104,000530.SZ,冰山冷热,16.7584,3.2529,0.2770833557787376,-0.28957537325103916,-1.6395348837209303
105,000531.SZ,穗恒运A,27.6651,2.0947,0.9974829234723799,-0.35609910086267554,-1.5075187969924813
106,000532.SZ,华金资本,81.0997,7.1442,1.6656102468672949,-0.1572664909078391,-0.28475711892797345
107,000533.SZ,顺钠股份,62.7686,-88.3943,-1.5397187573106754,0.1561485598459856,43.20504731861199
108,000534.SZ,万泽股份,56.0649,4.0015,-0.89863108028526,-0.386459685657379,-0.26299694189602446
109,000537.SZ,广宇发展,7.4954,24.6021,0.38226793403706255,-0.3703732650691039,-2.0483870967741935
110,000539.SZ,粤电力A,31.155,1.9801,0.8650382695032919,0.2343682451398111,-1.980446927374302
111,000540.SZ,中天金融,16.1203,8.8624,-0.001842238286290799,-0.39678258841884484,-2.911002517399674
112,000541.SZ,佛山照明,11.1334,8.3007,0.40627734518482955,-0.24188015109965857,-1.869433635970601
113,000543.SZ,皖能电力,73.7557,5.5815,1.6003607717209825,-0.1814493867707913,-0.9195949970220368
114,000544.SZ,中原环保,18.0814,7.3612,0.5314422858483855,-0.21104206075973275,-1.392857142857143
115,000545.SZ,金浦钛业,22.078,5.0305,0.3107212125798551,0.06525834075138283,-1.9109756097560975
116,000546.SZ,金圆股份,20.8177,10.5728,1.0747164171817856,0.04774110091733084,-1.4608089800658024
117,000547.SZ,航天发展,62.1626,7.3107,0.4769123291899219,-0.25426231073636235,-1.2352941176470589
118,000548.SZ,湖南投资,19.3331,2.433,0.2149681216142304,-0.7692760943414284,-1.3653846153846156
119,000550.SZ,江铃汽车,23.0627,0.8001,-0.3140411832423131,-0.3222994144033888,-3.76
120,000551.SZ,创元科技,40.7117,5.3215,0.5215368949701674,-0.05084980664563837,-1.8
121,000552.SZ,靖远煤电,12.5073,8.0855,0.4480317298514319,-0.22895343038985402,-1.9067717996289424
122,000553.SZ,安道麦A,18.0736,11.7027,0.07603794003760822,-0.19346399355353547,-2.784064665127021
123,000554.SZ,泰山石油,1051.6858,0.2065,0.29299445575478483,-0.32087100121494333,-1.36
124,000555.SZ,神州信息,36.7683,0.856,0.18646871624225525,0.1087433840540931,-2.802665799739922
125,000557.SZ,西部创业,68.5645,3.2921,0.630275460531372,0.20452913422153293,-1.1077738515901059
126,000558.SZ,莱茵体育,155.1478,-4.7203,-0.04792466732574453,-0.602432250684595,-6.848684210526316
127,000559.SZ,万向钱潮,19.0516,14.0804,0.2796380822038236,-0.03065395958035993,-1.9620853080568716
128,000560.SZ,我爱我家,180.9671,7.3449,0.5003461463416903,5.171455162661509,-1.7869383974062067
129,000561.SZ,烽火电子,58.8253,6.5222,-0.5326927729590485,0.005801329862803231,13.0
130,000563.SZ,陕国投A,54.2435,3.4828,0.15770795884604522,-0.33034767675803284,-2.2039660056657224
131,000564.SZ,供销大集,14.5681,2.4776,0.7831921960169561,-0.5476267814557545,-1.7979639780736099
132,000565.SZ,渝三峡A,28.808,4.2572,0.6700111390326746,-0.8922454315270008,-1.9
133,000566.SZ,海南海药,104.8714,2.5273,0.5443824351204921,0.030720553058497854,-2.4705882352941173
134,000567.SZ,海德股份,79.8413,5.4387,0.5111476767986304,0.2554309051689014,-1.9787330316742082
135,000568.SZ,泸州老窖,29.3415,21.693,0.3842362545886611,-0.11184423568483086,-1.832800851970181
136,000570.SZ,苏常柴A,53.9233,2.9075,0.2504447583302617,-0.3287306730247935,-0.5
137,000581.SZ,威孚高科,8.1655,15.5845,0.3279706930746129,-0.03251224715287483,-1.9705882352941178
138,000582.SZ,北部湾港,24.4587,8.0966,0.5325930755402688,0.2857482858137676,-1.6878453038674033
139,000584.SZ,哈工智能,55.3061,7.3087,0.5095773206522743,-0.11405667005159671,-1.7320341047503047
140,000591.SZ,太阳能,14.3503,6.9439,0.6255132961365973,-0.26495371962561565,-1.6104602510460253
141,000592.SZ,平潭发展,1303.7867,0.8301,6.155101747994438,0.1191501672319675,-1.7439613526570046
142,000593.SZ,大通燃气,101.7532,-18.2992,0.6951508600289716,-0.09779535506156753,-13.020833333333334
143,000596.SZ,古井贡酒,34.107,24.1124,0.40799545674871135,-0.2488426519349408,-1.819277108433735
144,000597.SZ,东北制药,61.6408,6.612,0.3414784445590348,0.31537928290739065,-1.9228956228956229
145,000598.SZ,兴蓉环境,15.6687,9.8173,0.5914441273469485,-0.40258126319843285,-1.744463971880492
146,000599.SZ,青岛双星,32.4978,0.8566,-0.1957910089454279,-0.06568169979669895,-3.0
147,000600.SZ,建投能源,70.4358,3.9935,0.48721034047194794,-0.2537095265509983,-1.8481012658227847
148,000601.SZ,韶能股份,10.763,6.7507,0.3246667789221421,-0.27476732116737823,-2.0092480900683554
149,000603.SZ,盛达资源,27.1949,19.3521,1.260621153562081,0.6435447358387422,-1.1081081081081081
150,000605.SZ,渤海股份,32.2615,2.9057,0.9374143627606056,-0.30853819044711733,-1.4731800766283523
151,000606.SZ,顺利办,84.3129,3.3741,3.8494602728556515,-0.009326937837061167,-2.0257970309077638
152,000607.SZ,华媒控股,33.482,5.6997,0.8122069645248879,-0.07928387530211085,-0.6183333333333332
153,000609.SZ,中迪投资,13.6942,-3.9322,0.10582912024933717,-0.9184447427304829,5.0
154,000613.SZ,大东海A,3973.831,0.8434,0.09774020665703397,-0.35784082845515386,-6.4375
155,000615.SZ,奥园美谷,14.541,8.1075,-0.6536269911766661,0.03346086406326116,33.971428571428575
156,000616.SZ,海航投资,392.4619,8.3836,-4.704841044694698,1.0931926999158073,-0.5172263410379416
157,000617.SZ,中油资本,16.7601,9.7232,0.47344975685017393,0.15133629588692515,-1.7812499999999998
158,000619.SZ,海螺型材,236.7706,0.3966,0.9502582251085472,-0.24911203876577867,2.8976377952755907
159,000620.SZ,新华联,10.0892,16.698,1.5589131975979218,0.008463660880014892,1.375
160,000623.SZ,吉林敖东,11.213,4.5257,0.46569463445183445,-0.33028892654445174,-1.9944192083062946
161,000625.SZ,长安汽车,5.7398,1.4508,-0.2759930641948505,-0.17139803560013822,-4.041666666666667
162,000627.SZ,天茂集团,26.0413,6.9217,0.20649295127216283,-0.712785372777115,-1.85
163,000628.SZ,高新发展,140.3096,6.9868,0.05341919948905882,0.5896710857116311,1.1818181818181819
164,000629.SZ,攀钢钒钛,36.6164,52.8145,0.7757582663912894,0.06000216879859602,-1.2810402684563758
165,000630.SZ,铜陵有色,45.4576,4.0261,0.6617094960024522,-0.2322557018382919,-1.8253968253968256
166,000631.SZ,顺发恒业,11.0332,16.4786,0.14318023486661793,-0.7007878320842157,-2.142857142857143
167,000632.SZ,三木集团,83.6272,2.574,-0.3548412389371319,0.05210476155128459,-1.4893617021276597
168,000635.SZ,英力特,29.8498,0.9536,0.031780408123777006,-0.6068225446174079,-3.0793103448275865
169,000636.SZ,风华高科,50.5192,20.4839,1.137233565797965,0.3651093690906013,-1.4444444444444446
170,000637.SZ,茂化实华,23.4885,4.2321,0.0902203964143296,-0.26493766031683696,-2.1041666666666665
171,000639.SZ,西王食品,19.1591,14.1216,0.5934535851004795,-0.10797729437382615,-1.7674418604651163
172,000650.SZ,仁和药业,20.0622,15.8267,0.5937145251458146,-0.26285406737285816,-1.6005674653215636
173,000651.SZ,格力电器,12.0306,33.3959,0.6484630963530823,0.32022798575086,-1.6296296296296293
174,000652.SZ,泰达股份,19.2553,7.9396,1.104394409078678,0.21829979148762294,1.873469387755102
175,000656.SZ,金科股份,16.0623,18.0952,2.0382268140426616,-0.05434553427888615,-0.5250000000000001
176,000657.SZ,中钨高新,43.6374,4.3285,0.4493384333714675,-0.00305901539259437,-2.3725895316804406
177,000659.SZ,珠海中富,53.4971,3.3384,2.355165981352058,-0.5116263497330047,-0.8609625668449199
178,000665.SZ,湖北广电,15.7306,2.9938,0.1475839913335356,-0.3709210039352522,-2.4375000000000004
179,000666.SZ,经纬纺机,8.2662,9.4845,0.7193451182939985,-0.007395014409274847,-1.362222222222222
180,000667.SZ,美好置业,28.4955,3.4876,-0.33095987778426456,-0.5877320642946632,-1.4553415061295971
181,000668.SZ,荣丰控股,178.607,1.2063,0.007363492270446469,-0.6913965288123135,-1.6666666666666667
182,000671.SZ,阳光城,13.4546,14.3268,0.5793782410416047,0.24821812272065025,-1.0907692307692307
183,000672.SZ,上峰水泥,10.019,51.6718,0.7979201210607452,-0.13398363353136605,-1.1339823008849557
184,000676.SZ,智度股份,20.5808,13.0714,0.3279353739399521,0.20299555349094786,-1.8702378971884877
185,000677.SZ,恒天海龙,1417.8506,0.4872,0.8787805231991441,0.27091285489506,-2.076923076923077
