ts_code, rate
300450.SZ,0.19064493267186403
600769.SH,0.0984848484848484
603866.SH,0.07234809474768267
000723.SZ,-0.2077331311599697
600305.SH,0.29809725158562383
000799.SZ,0.04295745559686077
002690.SZ,0.1032148900169205
600621.SH,0.2449832775919732
000668.SZ,0.0
002410.SZ,0.14999999999999997
002463.SZ,0.49670329670329666
300253.SZ,0.14632174616006471
000920.SZ,0.022427440633245373
000790.SZ,-0.04708520179372196
