ts_code, rate
300450.SZ,0.07246376811594203
600305.SH,-0.167425392008093
002463.SZ,0.11348464619492651
600769.SH,-0.012068965517241275
603866.SH,-0.01929411764705883
002690.SZ,-0.05693519079345858
000799.SZ,0.09584905660377355
002410.SZ,-0.02649769585253461
300253.SZ,-0.10377358490566033
002352.SZ,0.08659793814432983
600621.SH,-0.1369689283449588
000668.SZ,-0.06892307692307688
000920.SZ,-0.0895140664961637
000790.SZ,-0.02054794520547942
